27.857243245 46.49210687388 -0.2406331409895   45.93384833134 -0.2767962250636   47.53912995265 -0.2012335164324   53.625263091 -0.1423957928369   
28.01967615022 46.49134810784 -0.239566534224   45.93310238272 -0.2754862511444   47.53856828512 -0.2000825192728   53.62572799646 -0.1419112642821   
28.18210905543 46.49059709225 -0.2385080580234   45.93236612031 -0.2741873004841   47.53801136701 -0.1989436335508   53.62618727257 -0.1414280469425   
28.34454196065 46.489853608 -0.2374577099474   45.9316391839 -0.2728991178689   47.53745849452 -0.1978161712357   53.62664100231 -0.1409462163525   
28.50697486587 46.48911759248 -0.2364154578738   45.93092147881 -0.2716213964089   47.53690994036 -0.1966994062503   53.62708925776 -0.1404658417988   
28.66940777109 46.48838889797 -0.2353813084168   45.93021300055 -0.2703539520177   47.53636613995 -0.195593003101   53.62753210756 -0.1399869915147   
28.83184067631 46.48766754274 -0.2343551386049   45.92951387549 -0.2690966822664   47.53582803068 -0.1944969737478   53.62796960973 -0.1395096867321   
28.99427358153 46.48695342818 -0.2333367999377   45.92882407481 -0.2678496186478   47.53529584896 -0.19341167602   53.62840182808 -0.1390339283809   
29.15670648675 46.48624655904 -0.2323261070604   45.92814347938 -0.2666128087457   47.53476962056 -0.1923374960445   53.62882882858 -0.1385597003472   
29.31913939197 46.48554690168 -0.2313228553102   45.92747180868 -0.2653862264835   47.53424876277 -0.191274522303   53.62925068689 -0.1380869864072   
29.48157229718 46.48485442168 -0.2303270372098   45.92680873577 -0.2641698137969   47.53373261947 -0.1902226839286   53.62966748494 -0.1376158203498   
29.6440052024 46.48416907415 -0.2293385826245   45.9261539804 -0.262963340391   47.53322070313 -0.1891813948587   53.63007930118 -0.1371462377785   
29.80643810762 46.48349077741 -0.2283576316189   45.9255073789 -0.2617666291163   47.53271293395 -0.1881502462767   53.63048621041 -0.1366783218016   
29.96887101284 46.48281933197 -0.2273841991776   45.92486883221 -0.2605794667287   47.53220937805 -0.1871287494591   53.63088827547 -0.1362121333026   
30.13130391806 46.48215461151 -0.2264182440691   45.92423836837 -0.2594017139263   47.53171054167 -0.186116709205   53.63128554979 -0.1357477100833   
30.29373682328 46.48149640706 -0.2254596783547   45.92361595446 -0.2582333421089   47.53121662163 -0.1851142609844   53.63167808581 -0.1352850683148   
30.4561697285 46.48084459144 -0.2245082384032   45.92300151101 -0.2570743064205   47.53072766058 -0.1841214758268   53.6320659371 -0.1348241792059   
30.61860263371 46.48019921181 -0.2235637281285   45.92239494326 -0.2559246087935   47.53024373175 -0.1831385789293   53.63244916542 -0.1343650167401   
30.78103553893 46.47956026038 -0.2226259898323   45.92179602245 -0.2547842115727   47.52976439014 -0.1821656063294   53.63282784353 -0.133907566245   
30.94346844415 46.47892784845 -0.2216949366993   45.9212045633 -0.2536529987575   47.52928945007 -0.181202346923   53.63320204665 -0.1334518332437   
31.10590134937 46.4783020767 -0.2207706327765   45.92062042551 -0.2525308455907   47.52881889395 -0.180248598229   53.63357184881 -0.132997858482   
31.26833425459 46.47768282711 -0.2198531643706   45.92004343338 -0.251417598163   47.52835244095 -0.1793040255129   53.63393731881 -0.1325456976794   
31.43076715981 46.47706997134 -0.2189426025378   45.9194735132 -0.2503131062091   47.52789019891 -0.178368327723   53.63429851218 -0.1320954050733   
31.59320006503 46.47646330304 -0.218038954185   45.91891061299 -0.2492172644854   47.52743227937 -0.1774413793991   53.63465547518 -0.1316470168504   
